10,100,Bruce/Rex,9,14,150,Randy/Tom,8,12,120,3,8.343367576599121
10,100,Bruce/Rex,7,14,-10,Randy/Tom,9,12,140,3,7.790587425231934
10,100,Bruce/Rex,17,38,120,Randy/Tom,17,27,150,6,17.70603609085083
10,100,Bruce/Rex,8,13,110,Randy/Tom,12,13,170,3,8.296761512756348
10,100,Bruce/Rex,8,14,140,Randy/Tom,8,12,110,3,7.676689147949219
