6000,250,Bruce/Rex,12,19,110,Randy/Tom,14,20,310,4,340.14210271835327
6000,250,Bruce/Rex,10,27,-100,Randy/Tom,26,38,280,6,549.586049079895
6000,250,Bruce/Rex,14,25,120,Randy/Tom,19,27,310,5,428.0770266056061
6000,250,Bruce/Rex,21,37,310,Randy/Tom,19,41,230,7,637.6927151679993
6000,250,Bruce/Rex,11,23,30,Randy/Tom,20,29,310,5,428.82422161102295
6000,250,Bruce/Rex,17,24,300,Randy/Tom,20,41,200,6,540.8055737018585
6000,250,Bruce/Rex,6,11,20,Randy/Tom,16,28,250,4,327.5406696796417
6000,250,Bruce/Rex,12,18,160,Randy/Tom,20,34,320,5,427.5199406147003
6000,250,Bruce/Rex,14,27,50,Randy/Tom,16,25,270,5,426.5089919567108
6000,250,Bruce/Rex,25,32,380,Randy/Tom,12,20,90,5,435.28099751472473
6000,250,Bruce/Rex,15,23,250,Randy/Tom,17,29,140,5,435.11710834503174
6000,250,Bruce/Rex,16,27,30,Randy/Tom,19,38,300,6,527.8502390384674
6000,250,Bruce/Rex,9,14,70,Randy/Tom,18,25,260,4,335.9173102378845
6000,250,Bruce/Rex,18,32,280,Randy/Tom,16,33,50,6,551.3192827701569
6000,250,Bruce/Rex,21,36,260,Randy/Tom,22,42,230,7,646.9025731086731
6000,250,Bruce/Rex,15,25,40,Randy/Tom,18,27,290,5,426.0233359336853
6000,250,Bruce/Rex,10,15,80,Randy/Tom,17,24,290,4,326.0315628051758
6000,250,Bruce/Rex,19,35,170,Randy/Tom,16,30,280,6,545.7242376804352
6000,250,Bruce/Rex,18,36,320,Randy/Tom,21,29,330,6,541.9073185920715
6000,250,Bruce/Rex,20,28,300,Randy/Tom,15,24,160,5,412.28914189338684
6000,250,Bruce/Rex,17,20,340,Randy/Tom,10,19,100,4,330.5687894821167
6000,250,Bruce/Rex,17,33,270,Randy/Tom,14,19,240,5,442.89319896698
6000,250,Bruce/Rex,18,37,80,Randy/Tom,19,41,280,7,626.3245015144348
6000,250,Bruce/Rex,14,22,230,Randy/Tom,19,30,280,5,433.6982831954956
6000,250,Bruce/Rex,22,41,360,Randy/Tom,20,37,220,7,650.1682503223419
6000,250,Bruce/Rex,22,31,330,Randy/Tom,11,21,70,5,419.3394935131073
6000,250,Bruce/Rex,26,43,380,Randy/Tom,23,48,330,8,759.8963670730591
6000,250,Bruce/Rex,18,23,320,Randy/Tom,16,29,260,5,426.9994812011719
6000,250,Bruce/Rex,16,19,290,Randy/Tom,9,20,10,4,329.55250358581543
6000,250,Bruce/Rex,13,18,130,Randy/Tom,18,21,400,4,320.44707131385803
6000,250,Bruce/Rex,16,23,290,Randy/Tom,19,29,120,5,425.1803283691406
6000,250,Bruce/Rex,26,43,300,Randy/Tom,21,35,350,7,639.6657717227936
6000,250,Bruce/Rex,13,21,110,Randy/Tom,20,31,290,5,418.65855717658997
6000,250,Bruce/Rex,26,43,350,Randy/Tom,16,35,20,7,639.748872756958
6000,250,Bruce/Rex,20,30,310,Randy/Tom,13,22,110,5,433.6462230682373
6000,250,Bruce/Rex,22,48,250,Randy/Tom,16,30,160,7,642.0063507556915
6000,250,Bruce/Rex,14,18,270,Randy/Tom,10,21,-20,4,339.20231580734253
6000,250,Bruce/Rex,20,30,280,Randy/Tom,17,35,200,6,537.6669390201569
6000,250,Bruce/Rex,19,28,280,Randy/Tom,21,37,190,6,536.3671143054962
6000,250,Bruce/Rex,22,46,330,Randy/Tom,23,45,310,8,758.8841650485992
6000,250,Bruce/Rex,18,29,300,Randy/Tom,15,23,240,5,443.08725118637085
6000,250,Bruce/Rex,18,27,270,Randy/Tom,13,25,120,5,433.99160981178284
6000,250,Bruce/Rex,8,12,60,Randy/Tom,22,27,320,4,334.94652676582336
6000,250,Bruce/Rex,16,32,40,Randy/Tom,19,33,320,6,537.5813753604889
6000,250,Bruce/Rex,19,35,260,Randy/Tom,19,30,170,6,550.7282273769379
6000,250,Bruce/Rex,19,38,150,Randy/Tom,18,27,360,6,548.2306275367737
6000,250,Bruce/Rex,18,25,250,Randy/Tom,15,27,140,5,420.6937243938446
6000,250,Bruce/Rex,15,26,130,Randy/Tom,18,26,250,5,438.55780482292175
6000,250,Bruce/Rex,16,27,240,Randy/Tom,19,38,270,6,541.5072808265686
6000,250,Bruce/Rex,8,18,80,Randy/Tom,17,21,370,4,334.9842517375946
6000,250,Bruce/Rex,16,20,280,Randy/Tom,15,32,80,5,427.33378648757935
6000,250,Bruce/Rex,21,36,290,Randy/Tom,19,42,210,7,636.3585469722748
6000,250,Bruce/Rex,20,32,120,Randy/Tom,19,33,310,6,556.9241096973419
6000,250,Bruce/Rex,23,39,350,Randy/Tom,16,39,100,7,646.269891500473
6000,250,Bruce/Rex,12,15,280,Randy/Tom,13,24,20,4,312.59489369392395
6000,250,Bruce/Rex,16,27,250,Randy/Tom,24,38,380,6,542.8355739116669
6000,250,Bruce/Rex,21,30,330,Randy/Tom,13,22,220,5,423.43138694763184
6000,250,Bruce/Rex,8,18,-100,Randy/Tom,22,34,330,5,419.2052483558655
6000,250,Bruce/Rex,26,33,490,Randy/Tom,11,32,-60,6,544.1439392566681
