600,250,Bruce/Rex,18,32,250,Randy/Tom,19,33,120,6,126.12330532073975
600,250,Bruce/Rex,14,25,120,Randy/Tom,17,27,260,4,87.78677034378052
600,250,Bruce/Rex,21,33,290,Randy/Tom,16,19,-20,4,86.91544461250305
600,250,Bruce/Rex,8,12,150,Randy/Tom,21,27,320,3,60.665836572647095
600,250,Bruce/Rex,16,27,260,Randy/Tom,13,25,-20,4,90.6845452785492
600,250,Bruce/Rex,22,30,250,Randy/Tom,18,35,270,5,117.0011351108551
600,250,Bruce/Rex,18,26,310,Randy/Tom,14,26,110,4,86.21252036094666
600,250,Bruce/Rex,21,43,290,Randy/Tom,19,35,240,6,140.81029105186462
600,250,Bruce/Rex,19,30,320,Randy/Tom,10,22,-60,4,84.61060905456543
600,250,Bruce/Rex,17,31,270,Randy/Tom,12,21,100,4,88.21836543083191
600,250,Bruce/Rex,15,27,160,Randy/Tom,16,25,260,4,89.57846474647522
600,250,Bruce/Rex,14,31,100,Randy/Tom,23,34,270,5,121.97665047645569
600,250,Bruce/Rex,18,25,300,Randy/Tom,16,27,260,4,87.30887341499329
600,250,Bruce/Rex,25,45,250,Randy/Tom,12,20,90,6,136.6525092124939
600,250,Bruce/Rex,17,28,250,Randy/Tom,15,24,160,5,100.01316285133362
600,250,Bruce/Rex,9,20,0,Randy/Tom,13,19,270,3,66.10970544815063
600,250,Bruce/Rex,15,20,280,Randy/Tom,20,32,280,4,89.53751111030579
600,250,Bruce/Rex,16,25,250,Randy/Tom,16,27,150,5,98.28875708580017
600,250,Bruce/Rex,16,23,300,Randy/Tom,15,29,100,4,89.94322466850281
600,250,Bruce/Rex,13,19,270,Randy/Tom,19,33,100,4,94.70689368247986
600,250,Bruce/Rex,15,29,190,Randy/Tom,22,36,340,5,117.58115363121033
600,250,Bruce/Rex,18,35,280,Randy/Tom,26,43,390,6,141.61643028259277
600,250,Bruce/Rex,19,26,280,Randy/Tom,7,13,30,3,65.32518219947815
600,250,Bruce/Rex,21,40,260,Randy/Tom,24,38,320,6,145.7287859916687
600,250,Bruce/Rex,15,33,50,Randy/Tom,16,19,300,4,90.93972587585449
600,250,Bruce/Rex,18,29,250,Randy/Tom,9,23,-70,5,104.59329271316528
600,250,Bruce/Rex,14,25,140,Randy/Tom,18,27,270,4,91.94662117958069
600,250,Bruce/Rex,20,26,280,Randy/Tom,13,26,90,4,97.96043348312378
600,250,Bruce/Rex,20,30,210,Randy/Tom,21,35,340,5,116.89540719985962
600,250,Bruce/Rex,18,22,270,Randy/Tom,14,30,100,4,94.07701420783997
600,250,Bruce/Rex,20,36,300,Randy/Tom,28,42,410,6,140.67950296401978
600,250,Bruce/Rex,5,6,70,Randy/Tom,16,20,250,3,48.590919733047485
600,250,Bruce/Rex,19,34,130,Randy/Tom,18,31,250,6,129.9750509262085
600,250,Bruce/Rex,15,26,150,Randy/Tom,20,26,270,4,95.40924406051636
600,250,Bruce/Rex,16,25,270,Randy/Tom,8,14,140,3,62.74384379386902
600,250,Bruce/Rex,19,37,250,Randy/Tom,14,28,50,6,127.22578573226929
600,250,Bruce/Rex,12,14,160,Randy/Tom,18,25,310,3,60.631866693496704
600,250,Bruce/Rex,19,33,240,Randy/Tom,19,32,290,5,113.68880891799927
600,250,Bruce/Rex,18,27,320,Randy/Tom,16,25,140,4,85.98473763465881
600,250,Bruce/Rex,19,35,300,Randy/Tom,17,30,210,5,114.3029899597168
600,250,Bruce/Rex,16,35,100,Randy/Tom,26,43,390,6,149.32080173492432
600,250,Bruce/Rex,24,43,300,Randy/Tom,20,35,300,6,143.11669993400574
600,250,Bruce/Rex,21,36,280,Randy/Tom,20,29,320,5,112.63415312767029
600,250,Bruce/Rex,18,33,180,Randy/Tom,22,45,280,6,147.5563986301422
600,250,Bruce/Rex,21,41,330,Randy/Tom,23,37,370,6,144.8590748310089
600,250,Bruce/Rex,16,26,170,Randy/Tom,17,26,280,4,86.81481432914734
600,250,Bruce/Rex,19,34,300,Randy/Tom,26,44,350,6,144.33336067199707
600,250,Bruce/Rex,12,23,30,Randy/Tom,12,16,250,4,76.10940957069397
600,250,Bruce/Rex,10,20,100,Randy/Tom,29,45,410,5,115.92890763282776
600,250,Bruce/Rex,13,29,-50,Randy/Tom,23,49,330,6,146.80898666381836
600,250,Bruce/Rex,22,36,310,Randy/Tom,17,29,240,5,118.06387758255005
600,250,Bruce/Rex,18,29,250,Randy/Tom,13,23,110,5,104.35074853897095
600,250,Bruce/Rex,15,30,30,Randy/Tom,19,35,330,5,112.0469377040863
600,250,Bruce/Rex,15,28,130,Randy/Tom,20,37,310,5,116.65562510490417
600,250,Bruce/Rex,17,28,280,Randy/Tom,17,24,190,4,87.04249238967896
600,250,Bruce/Rex,20,33,330,Randy/Tom,26,45,290,6,145.56966376304626
600,250,Bruce/Rex,17,30,290,Randy/Tom,14,35,-10,5,114.89855027198792
600,250,Bruce/Rex,14,21,280,Randy/Tom,18,31,220,4,92.80948424339294
600,250,Bruce/Rex,16,22,350,Randy/Tom,15,30,120,4,95.02284169197083
600,250,Bruce/Rex,17,24,280,Randy/Tom,7,15,30,3,61.86357283592224
600,250,Bruce/Rex,20,37,300,Randy/Tom,26,54,390,7,173.1947202682495
600,250,Bruce/Rex,16,25,200,Randy/Tom,23,40,310,5,118.03077268600464
600,250,Bruce/Rex,17,25,360,Randy/Tom,12,27,-10,4,87.73690271377563
600,250,Bruce/Rex,12,19,180,Randy/Tom,20,33,260,4,85.05083966255188
600,250,Bruce/Rex,20,36,240,Randy/Tom,24,42,380,6,142.42775678634644
600,250,Bruce/Rex,14,16,260,Randy/Tom,9,23,-10,3,67.40215229988098
600,250,Bruce/Rex,20,38,220,Randy/Tom,17,27,260,5,123.41578936576843
600,250,Bruce/Rex,13,26,80,Randy/Tom,19,26,300,4,89.6169023513794
600,250,Bruce/Rex,14,33,0,Randy/Tom,19,32,270,5,123.50710916519165
600,250,Bruce/Rex,18,25,340,Randy/Tom,12,27,20,4,95.43603134155273
600,250,Bruce/Rex,15,23,170,Randy/Tom,14,16,300,3,64.18014216423035
600,250,Bruce/Rex,18,28,240,Randy/Tom,16,24,280,4,97.57489490509033
600,250,Bruce/Rex,24,46,380,Randy/Tom,17,32,90,6,144.11333394050598
600,250,Bruce/Rex,19,25,310,Randy/Tom,12,27,30,4,92.7566967010498
600,250,Bruce/Rex,24,37,330,Randy/Tom,17,28,250,5,115.42043566703796
600,250,Bruce/Rex,9,12,180,Randy/Tom,18,27,270,3,67.03735065460205
600,250,Bruce/Rex,16,25,260,Randy/Tom,8,14,40,3,63.63162040710449
600,250,Bruce/Rex,17,31,280,Randy/Tom,26,47,300,6,138.95889019966125
600,250,Bruce/Rex,11,22,80,Randy/Tom,21,30,300,4,88.09877872467041
600,250,Bruce/Rex,18,27,250,Randy/Tom,13,25,-10,5,97.99566721916199
