24000,250,Bruce/Rex,23,39,250,Randy/Tom,18,39,170,7,2467.922916650772
24000,250,Bruce/Rex,17,36,110,Randy/Tom,26,42,400,7,2461.500539302826
24000,250,Bruce/Rex,18,35,180,Randy/Tom,23,43,300,7,2433.9881403446198
24000,250,Bruce/Rex,9,12,190,Randy/Tom,18,27,290,4,1215.0581924915314
24000,250,Bruce/Rex,13,16,280,Randy/Tom,19,36,130,5,1616.4395174980164
24000,250,Bruce/Rex,19,27,410,Randy/Tom,22,38,300,6,2102.126352071762
24000,250,Bruce/Rex,18,27,310,Randy/Tom,19,38,200,6,2026.72349858284
24000,250,Bruce/Rex,21,33,260,Randy/Tom,27,45,400,7,2371.0673274993896
24000,250,Bruce/Rex,20,32,290,Randy/Tom,23,33,360,6,2038.0553059577942
24000,250,Bruce/Rex,17,26,190,Randy/Tom,19,26,290,5,1604.5494220256805
24000,250,Bruce/Rex,25,35,360,Randy/Tom,18,30,320,6,2069.6662435531616
24000,250,Bruce/Rex,19,24,270,Randy/Tom,10,15,190,4,1257.0699474811554
24000,250,Bruce/Rex,19,35,330,Randy/Tom,20,30,230,6,2031.4952659606934
24000,250,Bruce/Rex,11,21,120,Randy/Tom,19,31,260,5,1627.7001676559448
24000,250,Bruce/Rex,19,26,390,Randy/Tom,12,26,120,5,1593.4304909706116
24000,250,Bruce/Rex,14,24,130,Randy/Tom,17,28,250,5,1585.1482152938843
24000,250,Bruce/Rex,19,28,290,Randy/Tom,22,37,310,6,2007.9099688529968
24000,250,Bruce/Rex,22,44,310,Randy/Tom,18,34,180,7,2373.587425470352
24000,250,Bruce/Rex,24,42,290,Randy/Tom,22,36,320,7,2387.7588176727295
24000,250,Bruce/Rex,18,29,280,Randy/Tom,11,23,50,5,1602.4859368801117
24000,250,Bruce/Rex,19,28,300,Randy/Tom,16,24,260,5,1596.0884552001953
24000,250,Bruce/Rex,24,45,310,Randy/Tom,20,33,290,7,2381.976197242737
24000,250,Bruce/Rex,12,21,250,Randy/Tom,17,31,110,5,1608.2726254463196
24000,250,Bruce/Rex,16,22,280,Randy/Tom,20,30,260,5,1608.8130629062653
24000,250,Bruce/Rex,19,33,320,Randy/Tom,15,32,190,6,1991.2145347595215
24000,250,Bruce/Rex,14,25,50,Randy/Tom,21,40,270,6,2004.1730120182037
24000,250,Bruce/Rex,17,22,390,Randy/Tom,9,17,70,4,1231.7814214229584
24000,250,Bruce/Rex,14,22,190,Randy/Tom,27,43,300,6,2066.3072130680084
24000,250,Bruce/Rex,19,22,400,Randy/Tom,8,17,70,4,1252.505488395691
24000,250,Bruce/Rex,16,27,160,Randy/Tom,18,25,400,5,1583.4376742839813
24000,250,Bruce/Rex,17,27,290,Randy/Tom,12,25,110,5,1621.7735912799835
24000,250,Bruce/Rex,22,32,340,Randy/Tom,16,33,200,6,2045.18612074852
24000,250,Bruce/Rex,21,32,310,Randy/Tom,21,46,230,7,2309.650014400482
24000,250,Bruce/Rex,20,32,280,Randy/Tom,21,33,310,6,2019.3904294967651
24000,250,Bruce/Rex,17,29,170,Randy/Tom,18,36,280,6,1961.4203951358795
