3000,250,Bruce/Rex,20,34,270,Randy/Tom,21,31,300,5,445.76015305519104
3000,250,Bruce/Rex,18,36,210,Randy/Tom,19,29,280,5,454.5404770374298
3000,250,Bruce/Rex,19,30,280,Randy/Tom,10,22,-50,4,359.0135681629181
3000,250,Bruce/Rex,12,20,120,Randy/Tom,15,19,340,3,251.35072350502014
3000,250,Bruce/Rex,16,23,250,Randy/Tom,7,16,-70,4,306.7192997932434
3000,250,Bruce/Rex,15,34,140,Randy/Tom,18,31,290,5,451.52376103401184
3000,250,Bruce/Rex,16,27,280,Randy/Tom,13,25,110,4,346.14631152153015
3000,250,Bruce/Rex,23,38,330,Randy/Tom,27,53,370,7,658.7844970226288
3000,250,Bruce/Rex,24,50,330,Randy/Tom,19,41,280,7,646.1980710029602
3000,250,Bruce/Rex,14,25,30,Randy/Tom,18,27,340,4,331.5169916152954
3000,250,Bruce/Rex,21,27,360,Randy/Tom,10,25,-40,4,348.55173420906067
3000,250,Bruce/Rex,21,29,430,Randy/Tom,15,23,300,4,357.86950635910034
3000,250,Bruce/Rex,15,22,270,Randy/Tom,9,30,-80,4,357.6179277896881
3000,250,Bruce/Rex,17,24,350,Randy/Tom,15,28,40,4,365.91809153556824
3000,250,Bruce/Rex,17,32,90,Randy/Tom,21,33,260,5,443.49268078804016
3000,250,Bruce/Rex,22,42,310,Randy/Tom,18,36,140,6,551.0182583332062
3000,250,Bruce/Rex,22,34,350,Randy/Tom,11,18,200,4,361.7032868862152
3000,250,Bruce/Rex,13,19,300,Randy/Tom,9,20,-40,3,259.3431324958801
3000,250,Bruce/Rex,12,24,-10,Randy/Tom,12,15,250,4,300.63474917411804
3000,250,Bruce/Rex,12,14,260,Randy/Tom,12,25,40,3,263.74294209480286
3000,250,Bruce/Rex,17,23,340,Randy/Tom,18,42,190,5,432.0844302177429
3000,250,Bruce/Rex,8,14,40,Randy/Tom,17,25,280,3,237.96273136138916
3000,250,Bruce/Rex,17,24,310,Randy/Tom,15,28,40,4,325.1774482727051
3000,250,Bruce/Rex,13,24,160,Randy/Tom,20,28,320,4,347.82478976249695
3000,250,Bruce/Rex,13,22,140,Randy/Tom,18,30,260,4,341.43720626831055
3000,250,Bruce/Rex,22,40,280,Randy/Tom,20,38,60,6,557.4319326877594
3000,250,Bruce/Rex,14,33,0,Randy/Tom,21,32,340,5,453.44202613830566
3000,250,Bruce/Rex,11,24,40,Randy/Tom,13,15,260,3,249.35646557807922
3000,250,Bruce/Rex,19,34,320,Randy/Tom,25,44,310,6,542.1503376960754
3000,250,Bruce/Rex,18,30,250,Randy/Tom,19,35,130,6,475.632527589798
3000,250,Bruce/Rex,15,29,210,Randy/Tom,16,23,320,4,342.2262740135193
3000,250,Bruce/Rex,12,17,250,Randy/Tom,13,22,50,4,286.56491351127625
3000,250,Bruce/Rex,19,29,280,Randy/Tom,13,23,-10,4,332.1616861820221
3000,250,Bruce/Rex,8,11,170,Randy/Tom,20,28,280,3,260.190701007843
3000,250,Bruce/Rex,20,33,340,Randy/Tom,20,32,280,5,438.7424268722534
3000,250,Bruce/Rex,16,22,250,Randy/Tom,11,17,130,4,301.70975613594055
3000,250,Bruce/Rex,22,42,350,Randy/Tom,14,23,180,5,436.8491051197052
3000,250,Bruce/Rex,14,17,310,Randy/Tom,9,22,-50,3,256.5054211616516
3000,250,Bruce/Rex,20,41,250,Randy/Tom,22,37,270,6,531.7616829872131
3000,250,Bruce/Rex,18,32,220,Randy/Tom,22,33,360,5,446.467716217041
3000,250,Bruce/Rex,15,19,300,Randy/Tom,7,20,-50,3,249.05677008628845
3000,250,Bruce/Rex,27,46,390,Randy/Tom,20,32,320,6,525.848806142807
3000,250,Bruce/Rex,16,24,380,Randy/Tom,16,28,190,4,335.35125637054443
3000,250,Bruce/Rex,14,16,290,Randy/Tom,13,23,50,3,261.1685788631439
3000,250,Bruce/Rex,19,29,150,Randy/Tom,19,36,290,5,445.86404252052307
3000,250,Bruce/Rex,14,30,160,Randy/Tom,19,35,310,5,427.9791305065155
3000,250,Bruce/Rex,18,25,380,Randy/Tom,15,27,120,4,340.3892734050751
3000,250,Bruce/Rex,16,25,290,Randy/Tom,12,14,160,3,243.10046243667603
3000,250,Bruce/Rex,22,31,310,Randy/Tom,14,34,190,5,439.6763331890106
3000,250,Bruce/Rex,19,27,270,Randy/Tom,10,12,190,3,247.56176209449768
3000,250,Bruce/Rex,18,29,250,Randy/Tom,9,23,40,5,385.5567719936371
3000,250,Bruce/Rex,13,19,120,Randy/Tom,20,33,320,4,337.6921241283417
3000,250,Bruce/Rex,11,20,50,Randy/Tom,18,32,260,4,346.5153458118439
3000,250,Bruce/Rex,19,32,310,Randy/Tom,13,20,250,4,353.10678339004517
3000,250,Bruce/Rex,20,40,340,Randy/Tom,16,25,180,5,451.16113209724426
3000,250,Bruce/Rex,17,28,260,Randy/Tom,11,24,70,4,346.84209179878235
3000,250,Bruce/Rex,18,34,190,Randy/Tom,20,31,340,5,436.9955863952637
3000,250,Bruce/Rex,23,41,360,Randy/Tom,24,50,350,7,638.2593026161194
3000,250,Bruce/Rex,20,30,310,Randy/Tom,17,35,30,5,450.51709961891174
3000,250,Bruce/Rex,22,31,280,Randy/Tom,22,34,170,5,451.16886949539185
3000,250,Bruce/Rex,21,33,310,Randy/Tom,16,32,150,5,446.53367853164673
3000,250,Bruce/Rex,28,45,400,Randy/Tom,23,46,370,7,636.0215475559235
3000,250,Bruce/Rex,17,30,230,Randy/Tom,20,35,280,5,449.7822587490082
3000,250,Bruce/Rex,15,36,80,Randy/Tom,20,29,310,5,450.34789204597473
3000,250,Bruce/Rex,20,36,270,Randy/Tom,19,42,140,6,548.9553029537201
3000,250,Bruce/Rex,18,30,220,Randy/Tom,19,35,320,5,427.8489034175873
3000,250,Bruce/Rex,12,30,-20,Randy/Tom,16,22,300,4,351.4572446346283
3000,250,Bruce/Rex,8,20,70,Randy/Tom,14,19,320,3,258.25316405296326
3000,250,Bruce/Rex,19,40,240,Randy/Tom,24,38,350,6,536.1327493190765
3000,250,Bruce/Rex,19,34,320,Randy/Tom,31,44,380,6,535.5468153953552
3000,250,Bruce/Rex,17,29,290,Randy/Tom,12,23,100,4,343.02210569381714
3000,250,Bruce/Rex,16,29,270,Randy/Tom,16,23,150,4,345.0032289028168
3000,250,Bruce/Rex,14,28,160,Randy/Tom,20,37,250,6,456.76334285736084
3000,250,Bruce/Rex,14,18,270,Randy/Tom,9,21,-20,3,255.87739872932434
3000,250,Bruce/Rex,24,45,320,Randy/Tom,21,33,310,6,538.9199888706207
3000,250,Bruce/Rex,15,25,70,Randy/Tom,20,27,340,4,342.76762652397156
3000,250,Bruce/Rex,18,27,260,Randy/Tom,19,25,340,4,354.15759015083313
3000,250,Bruce/Rex,12,22,160,Randy/Tom,21,30,260,4,345.12200355529785
3000,250,Bruce/Rex,15,24,290,Randy/Tom,24,41,280,5,448.80215406417847
3000,250,Bruce/Rex,17,34,310,Randy/Tom,14,31,30,5,449.4180290699005
3000,250,Bruce/Rex,18,33,230,Randy/Tom,21,32,340,5,447.3989408016205
3000,250,Bruce/Rex,19,28,300,Randy/Tom,15,24,110,4,342.55085587501526
3000,250,Bruce/Rex,9,20,-30,Randy/Tom,14,19,310,3,246.9692668914795
3000,250,Bruce/Rex,21,34,230,Randy/Tom,21,44,270,6,544.9853737354279
3000,250,Bruce/Rex,19,27,260,Randy/Tom,12,25,100,4,334.7838680744171
3000,250,Bruce/Rex,17,28,230,Randy/Tom,18,37,300,5,433.6525180339813
3000,250,Bruce/Rex,13,20,110,Randy/Tom,22,32,310,4,337.2055277824402
3000,250,Bruce/Rex,18,24,250,Randy/Tom,10,15,120,4,278.4757716655731
3000,250,Bruce/Rex,22,35,270,Randy/Tom,22,43,130,6,536.6254286766052
3000,250,Bruce/Rex,14,24,140,Randy/Tom,14,15,340,3,251.40060353279114
3000,250,Bruce/Rex,16,19,280,Randy/Tom,10,20,10,3,255.49724984169006
3000,250,Bruce/Rex,12,23,120,Randy/Tom,18,29,250,5,382.9956407546997
3000,250,Bruce/Rex,16,27,250,Randy/Tom,18,25,240,5,381.471186876297
3000,250,Bruce/Rex,21,23,-250,Randy/Tom,21,42,270,5,441.8383722305298
3000,250,Bruce/Rex,18,30,260,Randy/Tom,23,35,360,5,434.6616475582123
3000,250,Bruce/Rex,14,23,120,Randy/Tom,17,29,250,5,389.8820905685425
3000,250,Bruce/Rex,16,29,60,Randy/Tom,15,23,260,4,339.238258600235
3000,250,Bruce/Rex,9,20,-40,Randy/Tom,15,19,340,3,250.4404697418213
3000,250,Bruce/Rex,23,43,240,Randy/Tom,20,35,310,6,544.8933844566345
3000,250,Bruce/Rex,18,30,290,Randy/Tom,12,22,100,4,346.390722990036
3000,250,Bruce/Rex,12,20,110,Randy/Tom,17,19,330,3,251.97415852546692
3000,250,Bruce/Rex,18,24,280,Randy/Tom,12,28,20,4,349.732191324234
3000,250,Bruce/Rex,20,36,320,Randy/Tom,29,55,350,7,633.5208909511566
3000,250,Bruce/Rex,20,33,280,Randy/Tom,15,32,20,5,428.3192081451416
3000,250,Bruce/Rex,21,42,210,Randy/Tom,14,23,250,6,482.8139863014221
3000,250,Bruce/Rex,22,36,310,Randy/Tom,16,29,180,5,424.632253408432
3000,250,Bruce/Rex,13,23,270,Randy/Tom,19,29,320,4,342.42708349227905
3000,250,Bruce/Rex,18,29,320,Randy/Tom,13,23,70,4,346.90205478668213
3000,250,Bruce/Rex,13,21,240,Randy/Tom,26,44,340,5,440.25022053718567
3000,250,Bruce/Rex,17,26,250,Randy/Tom,9,13,170,4,280.7041823863983
3000,250,Bruce/Rex,19,23,370,Randy/Tom,16,29,160,4,340.49846744537354
3000,250,Bruce/Rex,19,28,280,Randy/Tom,8,24,-100,4,335.00248765945435
3000,250,Bruce/Rex,17,28,270,Randy/Tom,11,24,-30,4,337.7431848049164
3000,250,Bruce/Rex,23,38,310,Randy/Tom,17,27,240,5,445.4708194732666
3000,250,Bruce/Rex,16,30,240,Randy/Tom,17,35,250,6,479.4182679653168
3000,250,Bruce/Rex,27,45,390,Randy/Tom,24,46,270,7,652.06658411026
3000,250,Bruce/Rex,22,43,270,Randy/Tom,16,22,340,5,439.3535318374634
3000,250,Bruce/Rex,16,40,0,Randy/Tom,23,38,370,6,559.4449276924133
3000,250,Bruce/Rex,20,31,290,Randy/Tom,21,34,320,5,443.5514762401581
3000,250,Bruce/Rex,18,32,260,Randy/Tom,28,46,380,6,553.6248471736908
3000,250,Bruce/Rex,14,22,260,Randy/Tom,14,17,240,3,250.4767918586731
3000,250,Bruce/Rex,15,26,110,Randy/Tom,16,26,250,5,389.35904836654663
3000,250,Bruce/Rex,18,29,160,Randy/Tom,15,23,250,5,380.28035283088684
3000,250,Bruce/Rex,19,31,260,Randy/Tom,13,21,140,4,329.35265159606934
3000,250,Bruce/Rex,15,21,170,Randy/Tom,20,31,290,4,350.71611285209656
3000,250,Bruce/Rex,15,24,290,Randy/Tom,24,41,310,5,438.95198917388916
3000,250,Bruce/Rex,16,20,390,Randy/Tom,18,32,110,4,343.04355001449585
